Vehicle Number,Vehicle Entering Time,Departure Time,Date,Vehicle Owner Name,Duration,Type of Vehicle_Two Wheeler,Entry_Hour,Entry_Date,DayOfWeek,Is_Weekend,Hour_Bin,Entry_Hour_Sq,Avg_Duration_Per_Hour,Owner_Entry_Count
TN27CQ9151,2025-10-27 20:52:00,2025-10-27 23:59:00,10/12/2025,Neha Sharma,187,False,20,2025-10-27,0,0,5,400,64.1733333333333,536
RJ11XE2893,2025-10-27 22:03:00,2025-10-27 22:47:00,10/12/2025,Pooja Mehta,44,True,22,2025-10-27,0,0,5,484,27.9203640500569,512
DL56WZ8686,2025-10-27 17:00:00,2025-10-27 22:27:00,10/12/2025,Manish Iyer,327,False,17,2025-10-27,0,0,4,289,93.6626650660264,513
GJ24EO2810,2025-10-27 12:23:00,2025-10-27 13:00:00,10/12/2025,Vikram Chatterjee,37,True,12,2025-10-27,0,0,3,144,88.5630461922597,508
WB09AL2984,2025-10-27 10:38:00,2025-10-27 11:03:00,10/12/2025,Arjun Gupta,25,True,10,2025-10-27,0,0,2,100,85.2860520094563,496
AP81BF4049,2025-10-27 04:52:00,2025-10-27 08:04:00,10/12/2025,Karan Kapoor,192,False,4,2025-10-27,0,0,0,16,87.0590277777778,523
KA43OH4398,2025-10-27 18:46:00,2025-10-27 18:41:00,10/12/2025,Ankit Joshi,-5,False,18,2025-10-27,0,0,4,324,86.5085784313726,546
UP23PW9310,2025-10-27 21:09:00,2025-10-27 21:10:00,10/12/2025,Ritika Nair,1,False,21,2025-10-27,0,0,5,441,48.3002450980392,514
TN62RB8857,2025-10-27 13:12:00,2025-10-27 13:42:00,10/12/2025,Bhavya Patel,30,True,13,2025-10-27,0,0,3,169,92.6036866359447,517
GJ11AB0495,2025-10-27 01:08:00,2025-10-27 01:51:00,10/12/2025,Aditya Patel,43,False,1,2025-10-27,0,0,0,1,88.9599514563107,502
UP73VS7572,2025-10-27 06:16:00,2025-10-27 06:52:00,10/12/2025,Sana Kapoor,36,False,6,2025-10-27,0,0,1,36,93.5439739413681,515
RJ19TP5536,2025-10-27 13:01:00,2025-10-27 15:23:00,10/12/2025,Bhavya Patel,142,True,13,2025-10-27,0,0,3,169,92.6036866359447,517
AP06QN7715,2025-10-27 17:58:00,2025-10-27 22:16:00,10/12/2025,Pooja Mehta,258,False,17,2025-10-27,0,0,4,289,93.6626650660264,512
RJ40EK6936,2025-10-27 17:46:00,2025-10-27 20:17:00,10/12/2025,Nikhil Bhatia,151,True,17,2025-10-27,0,0,4,289,93.6626650660264,467
WB98WB2376,2025-10-27 23:23:00,2025-10-27 23:20:00,10/12/2025,Rupali Sharma,-3,True,23,2025-10-27,0,0,5,529,-1.83602771362587,480
WB12IE1803,2025-10-27 17:12:00,2025-10-27 17:42:00,10/12/2025,Anirudh Reddy,30,False,17,2025-10-27,0,0,4,289,93.6626650660264,479
RJ97XQ1836,2025-10-27 20:19:00,2025-10-27 22:47:00,10/12/2025,Pooja Mehta,148,False,20,2025-10-27,0,0,5,400,64.1733333333333,512
AP43NM6313,2025-10-27 06:14:00,2025-10-27 08:26:00,10/12/2025,Ananya Singh,132,True,6,2025-10-27,0,0,1,36,93.5439739413681,450
KL80DQ1448,2025-10-27 06:10:00,2025-10-27 07:28:00,10/12/2025,Shreya Desai,78,False,6,2025-10-27,0,0,1,36,93.5439739413681,501
MH97OR5975,2025-10-27 20:07:00,2025-10-27 21:34:00,10/12/2025,Ananya Singh,87,True,20,2025-10-27,0,0,5,400,64.1733333333333,450
MH31RZ1011,2025-10-27 15:19:00,2025-10-27 15:27:00,10/12/2025,Simran Kaur,8,False,15,2025-10-27,0,0,3,225,93.481302774427,496
WB30QI3486,2025-10-27 03:00:00,2025-10-27 03:30:00,10/12/2025,Sneha Reddy,30,True,3,2025-10-27,0,0,0,9,92.5401730531521,516
TN73JO8864,2025-10-27 21:36:00,2025-10-27 22:56:00,10/12/2025,Arjun Gupta,80,False,21,2025-10-27,0,0,5,441,48.3002450980392,496
DL65DJ2169,2025-10-27 23:58:00,2025-10-27 23:23:00,10/12/2025,Kavya Kulkarni,-35,False,23,2025-10-27,0,0,5,529,-1.83602771362587,511
GJ49HD6425,2025-10-27 14:39:00,2025-10-27 14:58:00,10/12/2025,Aarav Sharma,19,True,14,2025-10-27,0,0,3,196,92.063371356147,470
AP84LM4153,2025-10-27 06:53:00,2025-10-27 10:31:00,10/12/2025,Meera Nair,218,True,6,2025-10-27,0,0,1,36,93.5439739413681,550
KA47HJ3875,2025-10-27 10:01:00,2025-10-27 10:10:00,10/12/2025,Neha Sharma,9,True,10,2025-10-27,0,0,2,100,85.2860520094563,536
UP68NU4412,2025-10-27 14:27:00,2025-10-27 14:09:00,10/12/2025,Bhavya Patel,-18,True,14,2025-10-27,0,0,3,196,92.063371356147,517
MH46IF4701,2025-10-27 18:10:00,2025-10-27 20:41:00,10/12/2025,Ishita Rao,151,False,18,2025-10-27,0,0,4,324,86.5085784313726,531
RJ78AJ5419,2025-10-27 20:36:00,2025-10-27 22:21:00,10/12/2025,Sana Kapoor,105,False,20,2025-10-27,0,0,5,400,64.1733333333333,515
DL94XW4194,2025-10-27 01:49:00,2025-10-27 02:20:00,10/12/2025,Shreya Desai,31,True,1,2025-10-27,0,0,0,1,88.9599514563107,501
MH86AW5135,2025-10-27 08:57:00,2025-10-27 09:58:00,10/12/2025,Ritika Nair,61,True,8,2025-10-27,0,0,1,64,87.4739393939394,514
TN60OK8704,2025-10-27 03:08:00,2025-10-27 03:50:00,10/12/2025,Aisha Khan,42,False,3,2025-10-27,0,0,0,9,92.5401730531521,512
KL60IS1983,2025-10-27 18:06:00,2025-10-27 19:20:00,10/12/2025,Vikram Chatterjee,74,True,18,2025-10-27,0,0,4,324,86.5085784313726,508
UP91PL8950,2025-10-27 11:39:00,2025-10-27 13:00:00,10/12/2025,Tanvi Singh,81,False,11,2025-10-27,0,0,2,121,91.6714285714286,481
UP19CB8906,2025-10-27 10:05:00,2025-10-27 11:17:00,10/12/2025,Rohan Singh,72,True,10,2025-10-27,0,0,2,100,85.2860520094563,468
GJ54QA7109,2025-10-27 09:35:00,2025-10-27 11:21:00,10/12/2025,Aarav Sharma,106,True,9,2025-10-27,0,0,2,81,89.4622425629291,470
WB18AR5893,2025-10-27 10:17:00,2025-10-27 10:12:00,10/12/2025,Ishita Rao,-5,True,10,2025-10-27,0,0,2,100,85.2860520094563,531
AP47AU8505,2025-10-27 23:06:00,2025-10-27 23:49:00,10/12/2025,Divya Iyer,43,True,23,2025-10-27,0,0,5,529,-1.83602771362587,501
MH09OF4082,2025-10-27 19:44:00,2025-10-27 22:33:00,10/12/2025,Vivaan Kumar,169,True,19,2025-10-27,0,0,4,361,79.3558926487748,498
MH88FT4150,2025-10-27 09:52:00,2025-10-27 12:55:00,10/12/2025,Aisha Khan,183,False,9,2025-10-27,0,0,2,81,89.4622425629291,512
WB82YJ0366,2025-10-27 12:56:00,2025-10-27 17:44:00,10/12/2025,Yash Verma,288,False,12,2025-10-27,0,0,3,144,88.5630461922597,496
UP73QK4027,2025-10-27 12:22:00,2025-10-27 15:24:00,10/12/2025,Aditya Patel,182,True,12,2025-10-27,0,0,3,144,88.5630461922597,502
KL06KR4704,2025-10-27 05:08:00,2025-10-27 06:33:00,10/12/2025,Ananya Singh,85,False,5,2025-10-27,0,0,0,25,85.6884480746791,450
UP48FY6545,2025-10-27 23:22:00,2025-10-27 23:24:00,10/12/2025,Karan Kapoor,2,True,23,2025-10-27,0,0,5,529,-1.83602771362587,523
RJ50NF0956,2025-10-27 06:08:00,2025-10-27 07:20:00,10/12/2025,Rohan Singh,72,True,6,2025-10-27,0,0,1,36,93.5439739413681,468
KA40TT8299,2025-10-27 15:31:00,2025-10-27 16:29:00,10/12/2025,Rahul Desai,58,False,15,2025-10-27,0,0,3,225,93.481302774427,507
MH04US2704,2025-10-27 11:30:00,2025-10-27 11:18:00,10/12/2025,Karan Kapoor,-12,True,11,2025-10-27,0,0,2,121,91.6714285714286,523
RJ02TZ6378,2025-10-27 14:12:00,2025-10-27 17:59:00,10/12/2025,Pooja Mehta,227,False,14,2025-10-27,0,0,3,196,92.063371356147,512
AP62SS1241,2025-10-27 22:51:00,2025-10-27 22:05:00,10/12/2025,Ishita Rao,-46,True,22,2025-10-27,0,0,5,484,27.9203640500569,531
GJ58AS9610,2025-10-27 12:38:00,2025-10-27 14:36:00,10/12/2025,Rupali Sharma,118,False,12,2025-10-27,0,0,3,144,88.5630461922597,480
MH67GD6530,2025-10-27 17:53:00,2025-10-27 19:54:00,10/12/2025,Karan Kapoor,121,False,17,2025-10-27,0,0,4,289,93.6626650660264,523
RJ67KF8693,2025-10-27 04:59:00,2025-10-27 10:55:00,10/12/2025,Rohan Singh,356,True,4,2025-10-27,0,0,0,16,87.0590277777778,468
KA24QG8153,2025-10-27 18:49:00,2025-10-27 19:32:00,10/12/2025,Krishna Rao,43,False,18,2025-10-27,0,0,4,324,86.5085784313726,539
KA98ZJ0534,2025-10-27 07:47:00,2025-10-27 11:19:00,10/12/2025,Rahul Desai,212,False,7,2025-10-27,0,0,1,49,90.0012195121951,507
KL31IP6672,2025-10-27 21:20:00,2025-10-27 21:52:00,10/12/2025,Rahul Desai,32,True,21,2025-10-27,0,0,5,441,48.3002450980392,507
AP62VM3354,2025-10-27 04:29:00,2025-10-27 06:40:00,10/12/2025,Pooja Mehta,131,True,4,2025-10-27,0,0,0,16,87.0590277777778,512
DL06TO9823,2025-10-27 01:39:00,2025-10-27 06:16:00,10/12/2025,Arjun Gupta,277,True,1,2025-10-27,0,0,0,1,88.9599514563107,496
WB52TG5970,2025-10-27 23:36:00,2025-10-27 23:52:00,10/12/2025,Anirudh Reddy,16,False,23,2025-10-27,0,0,5,529,-1.83602771362587,479
AP49OB8116,2025-10-27 14:09:00,2025-10-27 15:44:00,10/12/2025,Kavya Kulkarni,95,True,14,2025-10-27,0,0,3,196,92.063371356147,511
MH41XM6283,2025-10-27 08:24:00,2025-10-27 13:47:00,10/12/2025,Aarav Sharma,323,False,8,2025-10-27,0,0,1,64,87.4739393939394,470
KL33AY8976,2025-10-27 09:54:00,2025-10-27 09:33:00,10/12/2025,Siddharth Nair,-21,False,9,2025-10-27,0,0,2,81,89.4622425629291,528
KL89LB0860,2025-10-27 06:24:00,2025-10-27 09:46:00,10/12/2025,Anirudh Reddy,202,False,6,2025-10-27,0,0,1,36,93.5439739413681,479
TN11PM9277,2025-10-27 02:21:00,2025-10-27 02:35:00,10/12/2025,Ishita Rao,14,False,2,2025-10-27,0,0,0,4,90.0264367816092,531
RJ74CY6104,2025-10-27 18:56:00,2025-10-27 20:53:00,10/12/2025,Ankit Joshi,117,True,18,2025-10-27,0,0,4,324,86.5085784313726,546
RJ26DU5833,2025-10-27 20:51:00,2025-10-27 22:29:00,10/12/2025,Tanvi Singh,98,False,20,2025-10-27,0,0,5,400,64.1733333333333,481
RJ11RI5837,2025-10-27 01:34:00,2025-10-27 03:14:00,10/12/2025,Divya Iyer,100,True,1,2025-10-27,0,0,0,1,88.9599514563107,501
GJ86SG1412,2025-10-27 03:19:00,2025-10-27 03:33:00,10/12/2025,Bhavya Patel,14,False,3,2025-10-27,0,0,0,9,92.5401730531521,517
TN51LV9414,2025-10-27 01:52:00,2025-10-27 01:06:00,10/12/2025,Karan Kapoor,-46,False,1,2025-10-27,0,0,0,1,88.9599514563107,523
TN74AX7233,2025-10-27 13:11:00,2025-10-27 13:07:00,10/12/2025,Sana Kapoor,-4,True,13,2025-10-27,0,0,3,169,92.6036866359447,515
KA44OD1084,2025-10-27 14:07:00,2025-10-27 14:40:00,10/12/2025,Vivaan Kumar,33,False,14,2025-10-27,0,0,3,196,92.063371356147,498
GJ47ZU5810,2025-10-27 05:08:00,2025-10-27 06:46:00,10/12/2025,Shreya Desai,98,False,5,2025-10-27,0,0,0,25,85.6884480746791,501
GJ89QQ1127,2025-10-27 05:06:00,2025-10-27 08:30:00,10/12/2025,Ankit Joshi,204,True,5,2025-10-27,0,0,0,25,85.6884480746791,546
DL27UW1795,2025-10-27 22:11:00,2025-10-27 23:27:00,10/12/2025,Yash Verma,76,True,22,2025-10-27,0,0,5,484,27.9203640500569,496
WB44XZ0771,2025-10-27 08:17:00,2025-10-27 09:53:00,10/12/2025,Rupali Sharma,96,False,8,2025-10-27,0,0,1,64,87.4739393939394,480
UP23BV8394,2025-10-27 21:15:00,2025-10-27 23:03:00,10/12/2025,Sachin Yadav,108,False,21,2025-10-27,0,0,5,441,48.3002450980392,509
TN96FZ0451,2025-10-27 09:49:00,2025-10-27 09:54:00,10/12/2025,Siddharth Nair,5,False,9,2025-10-27,0,0,2,81,89.4622425629291,528
DL08WT7085,2025-10-27 23:07:00,2025-10-27 23:43:00,10/12/2025,Siddharth Nair,36,True,23,2025-10-27,0,0,5,529,-1.83602771362587,528
WB39MC7430,2025-10-27 17:09:00,2025-10-27 21:11:00,10/12/2025,Karan Kapoor,242,False,17,2025-10-27,0,0,4,289,93.6626650660264,523
AP28LF0398,2025-10-27 13:48:00,2025-10-27 17:00:00,10/12/2025,Meera Nair,192,True,13,2025-10-27,0,0,3,169,92.6036866359447,550
GJ69PT5901,2025-10-27 00:42:00,2025-10-27 00:04:00,10/12/2025,Sana Kapoor,-38,False,0,2025-10-27,0,0,0,0,100.017878426698,515
GJ86UY7761,2025-10-27 06:04:00,2025-10-27 08:44:00,10/12/2025,Rakesh Rao,160,False,6,2025-10-27,0,0,1,36,93.5439739413681,500
DL36CV9225,2025-10-27 07:12:00,2025-10-27 12:12:00,10/12/2025,Neha Sharma,300,False,7,2025-10-27,0,0,1,49,90.0012195121951,536
MH73GG5832,2025-10-27 19:20:00,2025-10-27 19:36:00,10/12/2025,Divya Iyer,16,False,19,2025-10-27,0,0,4,361,79.3558926487748,501
AP46FT2100,2025-10-27 17:33:00,2025-10-27 17:45:00,10/12/2025,Tanvi Singh,12,True,17,2025-10-27,0,0,4,289,93.6626650660264,481
WB36HN6715,2025-10-27 03:06:00,2025-10-27 03:44:00,10/12/2025,Deepa Joshi,38,True,3,2025-10-27,0,0,0,9,92.5401730531521,505
KA17FV0607,2025-10-27 03:01:00,2025-10-27 03:57:00,10/12/2025,Ankit Joshi,56,False,3,2025-10-27,0,0,0,9,92.5401730531521,546
UP05OG4011,2025-10-27 11:06:00,2025-10-27 12:30:00,10/12/2025,Aarav Sharma,84,True,11,2025-10-27,0,0,2,121,91.6714285714286,470
AP87RN3401,2025-10-27 12:45:00,2025-10-27 12:33:00,10/12/2025,Kabir Mehta,-12,True,12,2025-10-27,0,0,3,144,88.5630461922597,535
UP24US8176,2025-10-27 02:36:00,2025-10-27 04:19:00,10/12/2025,Deepa Joshi,103,False,2,2025-10-27,0,0,0,4,90.0264367816092,505
WB67TL1730,2025-10-27 02:46:00,2025-10-27 04:50:00,10/12/2025,Pooja Mehta,124,False,2,2025-10-27,0,0,0,4,90.0264367816092,512
DL12NZ1644,2025-10-27 23:20:00,2025-10-27 23:36:00,10/12/2025,Sachin Yadav,16,False,23,2025-10-27,0,0,5,529,-1.83602771362587,509
TN03GN2427,2025-10-27 05:15:00,2025-10-27 07:53:00,10/12/2025,Pranav Sethi,158,True,5,2025-10-27,0,0,0,25,85.6884480746791,508
GJ59BF4275,2025-10-27 23:11:00,2025-10-27 23:40:00,10/12/2025,Nikhil Bhatia,29,False,23,2025-10-27,0,0,5,529,-1.83602771362587,467
MH79KV4593,2025-10-27 05:48:00,2025-10-27 05:58:00,10/12/2025,Rakesh Rao,10,True,5,2025-10-27,0,0,0,25,85.6884480746791,500
UP86NX4189,2025-10-27 12:07:00,2025-10-27 17:47:00,10/12/2025,Arjun Gupta,340,False,12,2025-10-27,0,0,3,144,88.5630461922597,496
UP39PV9746,2025-10-27 02:32:00,2025-10-27 03:12:00,10/12/2025,Krishna Rao,40,False,2,2025-10-27,0,0,0,4,90.0264367816092,539
KA56CI1555,2025-10-27 06:24:00,2025-10-27 06:02:00,10/12/2025,Sameer Kulkarni,-22,True,6,2025-10-27,0,0,1,36,93.5439739413681,482
KL91JO2267,2025-10-27 23:33:00,2025-10-27 23:20:00,10/12/2025,Ananya Singh,-13,False,23,2025-10-27,0,0,5,529,-1.83602771362587,450
KA31CK0227,2025-10-27 05:45:00,2025-10-27 07:37:00,10/12/2025,Pooja Mehta,112,True,5,2025-10-27,0,0,0,25,85.6884480746791,512
MH82GD7811,2025-10-27 15:00:00,2025-10-27 18:21:00,10/12/2025,Kriti Verma,201,True,15,2025-10-27,0,0,3,225,93.481302774427,471
KL59VS9083,2025-10-27 19:32:00,2025-10-27 21:08:00,10/12/2025,Divya Iyer,96,True,19,2025-10-27,0,0,4,361,79.3558926487748,501
MH41NB4422,2025-10-27 16:18:00,2025-10-27 16:44:00,10/12/2025,Krishna Rao,26,True,16,2025-10-27,0,0,3,256,86.6213942307692,539
GJ38VI6774,2025-10-27 04:57:00,2025-10-27 07:55:00,10/12/2025,Aarav Sharma,178,False,4,2025-10-27,0,0,0,16,87.0590277777778,470
KL27VY8880,2025-10-27 23:59:00,2025-10-27 23:28:00,10/12/2025,Kabir Mehta,-31,True,23,2025-10-27,0,0,5,529,-1.83602771362587,535
RJ18KH3773,2025-10-27 12:32:00,2025-10-27 13:50:00,10/12/2025,Manish Iyer,78,True,12,2025-10-27,0,0,3,144,88.5630461922597,513
DL43RM4004,2025-10-27 23:52:00,2025-10-27 23:16:00,10/12/2025,Pooja Mehta,-36,False,23,2025-10-27,0,0,5,529,-1.83602771362587,512
RJ83LU2484,2025-10-27 07:09:00,2025-10-27 07:57:00,10/12/2025,Vikram Chatterjee,48,True,7,2025-10-27,0,0,1,49,90.0012195121951,508
KA90MG5034,2025-10-27 16:54:00,2025-10-27 19:05:00,10/12/2025,Rakesh Rao,131,True,16,2025-10-27,0,0,3,256,86.6213942307692,500
KA82AT5821,2025-10-27 20:32:00,2025-10-27 23:10:00,10/12/2025,Aditya Patel,158,False,20,2025-10-27,0,0,5,400,64.1733333333333,502
TN65TJ7126,2025-10-27 15:28:00,2025-10-27 21:27:00,10/12/2025,Tanvi Singh,359,False,15,2025-10-27,0,0,3,225,93.481302774427,481
MH65WT2594,2025-10-27 13:51:00,2025-10-27 13:06:00,10/12/2025,Rakesh Rao,-45,False,13,2025-10-27,0,0,3,169,92.6036866359447,500
UP61LN2550,2025-10-27 05:07:00,2025-10-27 05:25:00,10/12/2025,Ishita Rao,18,True,5,2025-10-27,0,0,0,25,85.6884480746791,531
UP83BB2512,2025-10-27 22:15:00,2025-10-27 23:46:00,10/12/2025,Karan Kapoor,91,False,22,2025-10-27,0,0,5,484,27.9203640500569,523
DL79KT6942,2025-10-27 00:55:00,2025-10-27 00:45:00,10/12/2025,Sneha Reddy,-10,False,0,2025-10-27,0,0,0,0,100.017878426698,516
DL86KV2837,2025-10-27 14:31:00,2025-10-27 15:34:00,10/12/2025,Anirudh Reddy,63,False,14,2025-10-27,0,0,3,196,92.063371356147,479
MH18QE9919,2025-10-27 06:39:00,2025-10-27 08:42:00,10/12/2025,Rakesh Rao,123,True,6,2025-10-27,0,0,1,36,93.5439739413681,500
RJ59SV0086,2025-10-27 04:55:00,2025-10-27 04:02:00,10/12/2025,Aisha Khan,-53,False,4,2025-10-27,0,0,0,16,87.0590277777778,512
GJ15DK6640,2025-10-27 02:54:00,2025-10-27 05:06:00,10/12/2025,Ishita Rao,132,True,2,2025-10-27,0,0,0,4,90.0264367816092,531
UP72TY7850,2025-10-27 05:12:00,2025-10-27 06:30:00,10/12/2025,Sachin Yadav,78,False,5,2025-10-27,0,0,0,25,85.6884480746791,509
WB61AC4433,2025-10-27 06:43:00,2025-10-27 06:43:00,10/12/2025,Manish Iyer,0,False,6,2025-10-27,0,0,1,36,93.5439739413681,513
RJ32ST4706,2025-10-27 02:44:00,2025-10-27 04:07:00,10/12/2025,Aditya Patel,83,True,2,2025-10-27,0,0,0,4,90.0264367816092,502
MH92FN2237,2025-10-27 04:20:00,2025-10-27 04:49:00,10/12/2025,Anirudh Reddy,29,False,4,2025-10-27,0,0,0,16,87.0590277777778,479
KA69ZD8455,2025-10-27 10:44:00,2025-10-27 10:34:00,10/12/2025,Vivaan Kumar,-10,False,10,2025-10-27,0,0,2,100,85.2860520094563,498
WB17WF2205,2025-10-27 18:40:00,2025-10-27 18:37:00,10/12/2025,Neha Sharma,-3,True,18,2025-10-27,0,0,4,324,86.5085784313726,536
UP70EA1347,2025-10-27 08:11:00,2025-10-27 08:35:00,10/12/2025,Rupali Sharma,24,False,8,2025-10-27,0,0,1,64,87.4739393939394,480
DL44II3330,2025-10-27 16:54:00,2025-10-27 16:49:00,10/12/2025,Vikram Chatterjee,-5,False,16,2025-10-27,0,0,3,256,86.6213942307692,508
TN33IY8871,2025-10-27 07:27:00,2025-10-27 08:16:00,10/12/2025,Neha Sharma,49,False,7,2025-10-27,0,0,1,49,90.0012195121951,536
KL48RL7411,2025-10-27 12:05:00,2025-10-27 12:36:00,10/12/2025,Ananya Singh,31,False,12,2025-10-27,0,0,3,144,88.5630461922597,450
DL34NP5252,2025-10-27 15:04:00,2025-10-27 16:41:00,10/12/2025,Rohan Singh,97,False,15,2025-10-27,0,0,3,225,93.481302774427,468
KA04TH5097,2025-10-27 22:45:00,2025-10-27 22:25:00,10/12/2025,Krishna Rao,-20,True,22,2025-10-27,0,0,5,484,27.9203640500569,539
UP99AY6001,2025-10-27 09:36:00,2025-10-27 09:19:00,10/12/2025,Neha Sharma,-17,True,9,2025-10-27,0,0,2,81,89.4622425629291,536
TN87EJ5540,2025-10-27 15:50:00,2025-10-27 15:06:00,10/12/2025,Rahul Desai,-44,True,15,2025-10-27,0,0,3,225,93.481302774427,507
WB71ZY7725,2025-10-27 01:45:00,2025-10-27 04:38:00,10/12/2025,Rahul Desai,173,False,1,2025-10-27,0,0,0,1,88.9599514563107,507
WB91XC6556,2025-10-27 21:05:00,2025-10-27 22:28:00,10/12/2025,Ritika Nair,83,True,21,2025-10-27,0,0,5,441,48.3002450980392,514
RJ96ET9459,2025-10-27 21:39:00,2025-10-27 21:45:00,10/12/2025,Rahul Desai,6,True,21,2025-10-27,0,0,5,441,48.3002450980392,507
RJ98SG6095,2025-10-27 08:28:00,2025-10-27 10:41:00,10/12/2025,Bhavya Patel,133,True,8,2025-10-27,0,0,1,64,87.4739393939394,517
AP33IF1620,2025-10-27 23:54:00,2025-10-27 23:07:00,10/12/2025,Ritika Nair,-47,False,23,2025-10-27,0,0,5,529,-1.83602771362587,514
GJ80UO4193,2025-10-27 11:19:00,2025-10-27 11:16:00,10/12/2025,Rohan Singh,-3,True,11,2025-10-27,0,0,2,121,91.6714285714286,468
KL19CG8217,2025-10-27 07:24:00,2025-10-27 07:32:00,10/12/2025,Manish Iyer,8,False,7,2025-10-27,0,0,1,49,90.0012195121951,513
KA65YG4870,2025-10-27 23:49:00,2025-10-27 23:22:00,10/12/2025,Rohan Singh,-27,False,23,2025-10-27,0,0,5,529,-1.83602771362587,468
UP36EL9269,2025-10-27 03:41:00,2025-10-27 03:25:00,10/12/2025,Meera Nair,-16,True,3,2025-10-27,0,0,0,9,92.5401730531521,550
TN50TH3310,2025-10-27 01:38:00,2025-10-27 02:03:00,10/12/2025,Aarav Sharma,25,False,1,2025-10-27,0,0,0,1,88.9599514563107,470
RJ21FD7306,2025-10-27 20:12:00,2025-10-27 22:49:00,10/12/2025,Ritika Nair,157,False,20,2025-10-27,0,0,5,400,64.1733333333333,514
TN95TZ9011,2025-10-27 04:11:00,2025-10-27 04:14:00,10/12/2025,Sneha Reddy,3,True,4,2025-10-27,0,0,0,16,87.0590277777778,516
UP34YR4046,2025-10-27 02:41:00,2025-10-27 02:05:00,10/12/2025,Nikhil Bhatia,-36,False,2,2025-10-27,0,0,0,4,90.0264367816092,467
KA18XP7947,2025-10-27 23:41:00,2025-10-27 23:00:00,10/12/2025,Nikhil Bhatia,-41,False,23,2025-10-27,0,0,5,529,-1.83602771362587,467
UP31HK2051,2025-10-27 21:32:00,2025-10-27 23:45:00,10/12/2025,Deepa Joshi,133,True,21,2025-10-27,0,0,5,441,48.3002450980392,505
AP44WC3017,2025-10-27 18:12:00,2025-10-27 19:18:00,10/12/2025,Kabir Mehta,66,True,18,2025-10-27,0,0,4,324,86.5085784313726,535
MH43FK6894,2025-10-27 07:06:00,2025-10-27 09:08:00,10/12/2025,Aisha Khan,122,False,7,2025-10-27,0,0,1,49,90.0012195121951,512
DL29RZ8678,2025-10-27 20:19:00,2025-10-27 21:20:00,10/12/2025,Rohan Singh,61,False,20,2025-10-27,0,0,5,400,64.1733333333333,468
KA12LD1967,2025-10-27 11:15:00,2025-10-27 16:17:00,10/12/2025,Tanvi Singh,302,False,11,2025-10-27,0,0,2,121,91.6714285714286,481
WB63OO0184,2025-10-27 19:02:00,2025-10-27 21:08:00,10/12/2025,Siddharth Nair,126,True,19,2025-10-27,0,0,4,361,79.3558926487748,528
TN27VV1802,2025-10-27 08:45:00,2025-10-27 08:39:00,10/12/2025,Nikhil Bhatia,-6,False,8,2025-10-27,0,0,1,64,87.4739393939394,467
AP53DY0449,2025-10-27 06:31:00,2025-10-27 08:57:00,10/12/2025,Kabir Mehta,146,False,6,2025-10-27,0,0,1,36,93.5439739413681,535
GJ40II0940,2025-10-27 08:56:00,2025-10-27 08:50:00,10/12/2025,Simran Kaur,-6,False,8,2025-10-27,0,0,1,64,87.4739393939394,496
KA52CL6570,2025-10-27 01:11:00,2025-10-27 02:06:00,10/12/2025,Shreya Desai,55,True,1,2025-10-27,0,0,0,1,88.9599514563107,501
KA92OO0630,2025-10-27 14:28:00,2025-10-27 17:08:00,10/12/2025,Krishna Rao,160,True,14,2025-10-27,0,0,3,196,92.063371356147,539
KL31MI4087,2025-10-27 10:07:00,2025-10-27 11:20:00,10/12/2025,Krishna Rao,73,True,10,2025-10-27,0,0,2,100,85.2860520094563,539
WB62CP9878,2025-10-27 05:00:00,2025-10-27 05:04:00,10/12/2025,Pranav Sethi,4,False,5,2025-10-27,0,0,0,25,85.6884480746791,508
TN84ME6908,2025-10-27 02:54:00,2025-10-27 04:10:00,10/12/2025,Mira Bhatia,76,True,2,2025-10-27,0,0,0,4,90.0264367816092,531
GJ84DO0061,2025-10-27 17:38:00,2025-10-27 19:28:00,10/12/2025,Meera Nair,110,False,17,2025-10-27,0,0,4,289,93.6626650660264,550
KL04WH6869,2025-10-27 13:50:00,2025-10-27 13:55:00,10/12/2025,Vikram Chatterjee,5,False,13,2025-10-27,0,0,3,169,92.6036866359447,508
MH88PU3931,2025-10-27 17:19:00,2025-10-27 18:01:00,10/12/2025,Ankit Joshi,42,False,17,2025-10-27,0,0,4,289,93.6626650660264,546
TN01RD8282,2025-10-27 19:39:00,2025-10-27 23:13:00,10/12/2025,Bhavya Patel,214,False,19,2025-10-27,0,0,4,361,79.3558926487748,517
KA90VG4272,2025-10-27 00:54:00,2025-10-27 01:20:00,10/12/2025,Vivaan Kumar,26,False,0,2025-10-27,0,0,0,0,100.017878426698,498
TN18WR9136,2025-10-27 16:09:00,2025-10-27 17:28:00,10/12/2025,Rakesh Rao,79,False,16,2025-10-27,0,0,3,256,86.6213942307692,500
KL61VH9651,2025-10-27 15:58:00,2025-10-27 15:27:00,10/12/2025,Anirudh Reddy,-31,False,15,2025-10-27,0,0,3,225,93.481302774427,479
MH76WO2493,2025-10-27 14:26:00,2025-10-27 17:42:00,10/12/2025,Neha Sharma,196,False,14,2025-10-27,0,0,3,196,92.063371356147,536
AP68QA1671,2025-10-27 17:07:00,2025-10-27 18:05:00,10/12/2025,Shreya Desai,58,False,17,2025-10-27,0,0,4,289,93.6626650660264,501
